Date,RSG,EXC,DUK,NEE,ES,EVRG,AJG,WEC,DTE,YUM
2018-09-17,73.9967956542969,43.485134124755895,79.4992141723633,170.550369262695,61.8592300415039,56.2980842590332,73.9522018432617,67.0464324951172,109.79611968994101,86.5746307373047
2018-09-18,74.3218612670898,43.2211112976074,79.34423828125,170.13835144043,61.733123779296896,56.0834274291992,73.8636016845703,66.7728424072266,109.96227264404301,87.1669921875
2018-09-19,73.57322692871091,42.2823715209961,77.5717849731445,165.949630737305,60.1713638305664,54.5515747070312,74.55271911621091,65.4244918823242,106.61971282959,87.4236831665039
2018-09-20,73.68157958984379,42.429046630859396,78.0851211547852,166.047744750977,60.4109764099121,54.414974212646506,74.9464950561523,65.6101455688477,106.707679748535,87.8284683227539
2018-09-21,73.53382873535159,42.683292388916,77.3102798461914,167.509353637695,60.792396545410206,54.512542724609396,74.7299270629883,65.6980743408203,106.600166320801,88.3912200927734
2018-09-24,72.6275863647461,42.243259429931605,77.1068801879883,165.596481323242,60.127357482910206,54.2978935241699,73.9817352294922,65.1118316650391,106.05284881591801,88.16415405273442
2018-09-25,72.1547622680664,41.636989593505895,76.33203125,163.67379760742202,59.3449592590332,53.6831932067871,73.3910675048828,64.2422409057617,105.055946350098,88.7367706298828
2018-09-26,71.6228256225586,41.265407562255895,75.6346664428711,161.319488525391,58.875518798828104,52.912391662597706,72.8693008422852,63.548526763915994,104.07859039306601,88.7367706298828
2018-09-27,71.5637283325195,41.8618927001953,76.45794677734379,162.43777465820298,59.2276000976562,52.9904441833496,73.292610168457,64.33017730712889,104.977752685547,89.17117309570308
2018-09-28,71.9449462890625,42.6930694580078,77.5039825439453,164.409515380859,60.0882377624512,53.5856246948242,73.28277587890621,65.2290802001953,106.658813476562,89.7536773681641
2018-10-01,71.7865219116211,42.4486045837402,77.0487747192383,163.811141967773,60.166477203369105,53.790523529052706,74.0014190673828,65.12160491943361,106.561065673828,89.2698974609375
2018-10-02,71.4597625732422,43.035316467285206,77.8914108276367,166.116394042969,60.792396545410206,54.092990875244105,74.1786193847656,66.1182098388672,108.251899719238,88.8355026245117
2018-10-03,71.2914352416992,42.1454734802246,76.700080871582,165.037338256836,59.7459373474121,53.55635070800779,73.9423599243164,65.25839233398439,106.170127868652,88.61829376220699
2018-10-04,70.9250717163086,42.2823715209961,77.42649841308591,166.02810668945298,60.186038970947294,53.9076080322266,74.5330276489258,65.73715972900389,106.903144836426,88.4307098388672
2018-10-05,71.4597625732422,42.839748382568395,78.8405990600586,169.088714599609,61.0271186828613,54.3661880493164,73.6864013671875,66.7142181396484,109.092422485352,88.8552398681641
2018-10-08,72.13307189941409,43.035316467285206,79.5573272705078,170.020645141602,61.447658538818395,54.7564697265625,74.3066101074219,67.16366577148439,110.04045104980499,89.4870986938477
2018-10-09,72.13307189941409,43.0450973510742,79.6638717651367,170.42282104492202,61.965991973877,55.0101547241211,74.2376937866211,67.4763336181641,111.066680908203,90.02023315429692
2018-10-10,70.7765579223633,42.595287322998,79.3055038452148,169.461486816406,61.6530342102051,54.746711730957,72.14080810546879,67.3004608154297,110.187065124512,88.06542205810551
2018-10-11,69.41013336181639,41.7836685180664,77.4652404785156,165.871154785156,60.32295227050779,54.1905632019043,70.1817474365234,65.9716415405273,108.075981140137,85.9625015258789
2018-10-12,69.9349212646484,41.959678649902294,77.4749298095703,166.136032104492,60.166477203369105,54.2686157226562,70.14236450195311,65.9423446655273,107.645942687988,86.93004608154301
2018-10-15,69.8854141235352,42.0770225524902,77.6105270385742,166.410690307617,60.019775390625,54.375946044921896,69.68951416015621,66.38201904296879,107.626396179199,87.324951171875
2018-10-16,71.2815322875977,42.4974975585938,78.3950653076172,168.02926635742202,60.596794128418,54.7759819030762,70.762565612793,67.48610687255861,108.72102355956999,89.27977752685551
2018-10-17,71.2518310546875,42.0379066467285,78.2304000854492,167.56823730468798,61.1151351928711,54.649139404296896,70.98899841308591,67.6717529296875,108.76990509033199,90.1979446411133
2018-10-18,71.24192810058591,42.125919342041,78.7049942016602,168.303955078125,60.811954498290994,54.89306640625,70.5459899902344,67.6815185546875,108.64284515380899,88.6775360107422
2018-10-19,71.3904495239258,43.15266418457029,80.1481475830078,170.157974243164,61.936653137207,55.6346015930176,71.540283203125,68.9517135620117,110.382530212402,88.26287841796879
2018-10-22,71.0042953491211,42.536613464355504,80.0416030883789,169.37321472168,61.8095169067383,55.4297027587891,71.5895080566406,68.5804290771484,109.757034301758,88.21350860595699
2018-10-23,70.25177001953121,42.565948486328104,79.7123031616211,167.381851196289,61.907310485839794,55.0589370727539,71.2252655029297,68.3166122436523,109.40518188476601,87.6902542114258
2018-10-24,68.548698425293,43.5340232849121,82.08526611328121,172.257232666016,63.442779541015604,55.91755676269529,70.2408065795898,70.0264892578125,115.03474426269501,85.95263671875
2018-10-25,67.6872634887695,42.8788604736328,81.0101699829102,169.902908325195,62.2691764831543,55.3711624145508,71.83563232421879,68.97125244140621,112.44476318359399,85.8144149780273
2018-10-26,69.251708984375,42.6539535522461,79.315185546875,166.65592956543,61.388973236084006,54.7564697265625,72.8791427612305,67.3102340698242,110.294570922852,84.6889266967773
2018-10-29,70.2121658325195,43.1037712097168,80.835823059082,169.490905761719,62.5234565734863,55.1955375671387,72.7019424438477,68.1798248291016,111.056900024414,84.3828659057617
2018-10-30,71.2815322875977,43.397125244140604,81.19419860839841,170.24626159668,62.621253967285206,54.9125823974609,73.1547927856445,68.1505126953125,111.770370483398,85.3306503295898
2018-10-31,71.9647445678711,42.839748382568395,80.03192138671879,169.216247558594,61.868190765380895,54.6296272277832,72.8594589233398,66.8314666748047,109.85475921630899,89.2600250244141
2018-11-01,71.2518310546875,42.683292388916,79.0924301147461,167.224899291992,61.310733795165994,54.746711730957,73.4402847290039,66.32339477539061,109.55178070068399,86.8708114624023
2018-11-02,70.9250717163086,42.4388313293457,79.99317932128909,164.94905090332,60.82173156738279,54.473518371582,73.5092010498047,65.4635772705078,108.857864379883,85.794677734375
2018-11-05,71.2518310546875,43.2015533447266,80.9520568847656,167.46032714843798,61.535675048828104,54.9711227416992,74.3361434936523,66.05959320068361,110.793022155762,86.357421875
2018-11-06,71.598388671875,43.3286743164062,81.6784744262695,168.196060180664,62.073577880859396,55.6346015930176,74.661003112793,66.7142181396484,112.239501953125,86.78195190429692
2018-11-07,72.6479568481445,43.6806983947754,82.0368347167969,170.236434936523,62.963550567627,55.790714263915994,75.7635955810547,67.2027587890625,113.51007080078101,88.2431182861328
2018-11-08,73.3014602661133,43.7589302062988,81.6784744262695,170.648452758789,63.1200294494629,55.7516860961914,76.5609970092773,67.50564575195311,113.74463653564501,89.30938720703121
2018-11-09,74.0044708251953,44.042507171630895,82.88917541503909,173.19895935058602,63.70683288574221,56.9322853088379,76.83665466308591,68.394775390625,115.46478271484399,89.5660858154297
2018-11-12,73.9450607299805,44.707447052002,83.2184677124023,175.092208862305,64.0393600463867,57.868961334228494,76.4527206420898,69.2252883911133,116.354179382324,88.3122329711914
2018-11-13,73.865852355957,44.893238067627,83.6349563598633,175.258987426758,64.32296752929689,58.2787590026855,76.2952041625977,69.42470550537111,117.23380279541,87.89757537841801
2018-11-14,73.954963684082,44.5533294677734,83.7027587890625,173.454025268555,63.990447998046896,58.4836578369141,75.23199462890621,68.8732452392578,116.588745117188,88.0456695556641
2018-11-15,74.905517578125,44.8784599304199,84.3367004394531,175.769073486328,64.74350738525389,58.630012512207,76.1672286987305,69.43454742431639,116.60828399658199,87.66063690185551
2018-11-16,74.89561462402341,45.2035980224609,84.8653945922852,176.9560546875,65.5650253295898,58.6592826843262,77.1615219116211,69.8284530639648,116.334632873535,87.7593612670898
2018-11-19,75.7570571899414,45.420352935790994,85.8052978515625,178.545211791992,65.8975448608398,58.3958396911621,77.1024551391602,70.50791931152341,116.510551452637,87.00902557373051
2018-11-20,76.0441970825195,44.7700805664062,86.66687774658199,175.366897583008,66.15182495117189,58.2494926452637,75.9506378173828,71.11846923828121,115.816635131836,86.0809783935547
2018-11-21,75.8659744262695,44.28730773925779,84.6402130126953,172.826171875,64.9586715698242,57.225002288818395,75.271369934082,69.7004318237305,114.10626220703101,85.9230194091797
2018-11-23,75.1134567260742,44.188777923584006,84.9339294433594,173.954299926758,65.3498687744141,57.30305480957029,75.4781036376953,69.3951568603516,114.02806854248001,86.43853759765621
2018-11-26,75.6481399536133,44.5336227416992,85.15911865234379,173.660003662109,65.3303146362305,58.0836181640625,75.665153503418,69.51332855224611,114.057388305664,87.5488815307617
2018-11-27,75.5689163208008,44.858757019043,85.99132537841801,174.611541748047,65.96600341796879,58.5226860046387,75.7340621948242,69.936767578125,114.83927154541,88.6988906860352
2018-11-28,76.2422332763672,45.1444816589355,85.7661361694336,174.660598754883,65.9464492797852,58.153873443603494,76.8760299682617,69.5921096801758,114.74154663085899,90.9394149780273
2018-11-29,76.034294128418,44.9966888427734,85.7661361694336,174.838272094727,65.594367980957,57.848991394043,76.81695556640621,69.9170761108398,115.005424499512,91.0682907104492
