Date,AMD,BLL,XLNX,SBUX,AZO,CMG,CDNS,CINF,AMT,HSY
2018-11-06,20.6800003051758,47.56022644042971,85.0048370361328,65.0149765014648,781.02001953125,474.149993896484,44.7000007629395,78.66477966308591,153.93103027343798,105.69082641601601
2018-11-07,21.8400001525879,48.534088134765604,84.1935653686523,67.1325759887695,790.5,477.489990234375,46.1500015258789,79.2732162475586,154.70974731445298,106.044143676758
2018-11-08,21.2000007629395,48.41484069824221,85.7567367553711,67.6841354370117,798.9400024414059,478.299987792969,46.459999084472706,79.8816452026367,157.085357666016,105.08233642578101
2018-11-09,21.0300006866455,48.3750877380371,85.0811767578125,67.5659332275391,793.869995117188,490.760009765625,46.2599983215332,79.8031387329102,157.85421752929702,106.564308166504
2018-11-12,19.0300006866455,47.9875335693359,81.7927703857422,66.8863372802734,792.599975585938,489.670013427734,44.8199996948242,78.77272033691409,158.731521606445,106.652626037598
2018-11-13,19.6100006103516,48.7924575805664,83.0147476196289,66.3938751220703,813.47998046875,484.820007324219,44.5999984741211,79.4498519897461,159.007522583008,107.11389923095699
2018-11-14,20.8099994659424,48.752712249755895,83.2432479858398,66.3839797973633,823.2999877929691,479.320007324219,44.41999816894529,77.5166091918945,161.077545166016,105.945991516113
2018-11-15,21.489999771118196,50.0644416809082,87.9324493408203,66.9582977294922,810.0399780273441,472.299987792969,45.540000915527294,77.9680252075195,159.815811157227,106.39745330810499
2018-11-16,20.659999847412102,50.183689117431605,89.9492034912109,67.49301910400389,827.989990234375,472.760009765625,45.7599983215332,78.7530975341797,161.639404296875,107.123725891113
2018-11-19,19.1100006103516,49.1998901367188,87.3462982177734,67.2454681396484,829.349975585938,465.869995117188,42.77000045776371,79.2045135498047,163.857284545898,106.338569641113
2018-11-20,19.2099990844727,48.7427749633789,84.12744140625,66.52260589599611,793.109985351562,461.630004882812,42.680000305175795,78.3016815185547,158.347091674805,105.20432281494101
2018-11-21,18.729999542236303,49.00114440917971,85.9355697631836,66.1166152954102,819.2100219726559,471.260009765625,43.060001373290994,78.0563430786133,158.02180480957,104.888153076172
2018-11-23,19.3799991607666,48.5638961791992,86.6906051635742,65.0570907592773,827.530029296875,471.420013427734,42.6100006103516,77.339958190918,158.100646972656,104.937553405762
2018-11-26,20.0799999237061,48.7924575805664,88.42919158935551,65.0471878051758,820.0,466.01998901367205,43.540000915527294,78.468505859375,159.28352355957,104.73006439209
2018-11-27,21.0499992370605,48.3552169799805,88.30996704101558,65.43337249755861,835.22998046875,473.450012207031,43.08000183105471,78.4783248901367,159.766525268555,105.332763671875
2018-11-28,21.340000152587898,49.279388427734396,90.59496307373051,66.166130065918,833.7000122070309,490.51998901367205,44.7700004577637,80.0288543701172,159.68766784668,105.372283935547
2018-11-29,21.4300003051758,49.259517669677706,90.60488891601558,66.2255325317383,825.8300170898441,482.559997558594,44.119998931884794,79.9601593017578,160.397384643555,106.162696838379
2018-11-30,21.2999992370605,48.901050567627,91.8765411376953,66.06710815429689,809.0700073242191,473.20999145507795,45.040000915527294,80.2054977416992,162.142150878906,107.00252532959
2018-12-03,23.7099990844727,49.5781593322754,94.01251220703121,66.839469909668,824.4600219726559,475.380004882812,46.220001220703104,81.09852600097659,160.752258300781,107.624969482422
2018-12-04,21.1200008392334,48.8213882446289,90.6943130493164,65.9977951049805,880.0700073242191,468.350006103516,44.7299995422363,79.9896011352539,161.146545410156,106.804916381836
2018-12-06,21.2999992370605,48.5127105712891,88.42919158935551,65.89877319335939,868.6799926757809,469.940002441406,44.0,79.0475082397461,165.237319946289,106.844436645508
2018-12-07,19.4599990844727,48.184112548828104,86.6608047485352,64.8293380737305,870.1599731445309,467.429992675781,42.6699981689453,78.645149230957,164.054428100586,105.856414794922
2018-12-10,19.9899997711182,48.0944976806641,87.0581893920898,64.84914398193361,885.869995117188,475.149993896484,43.380001068115206,77.9091415405273,163.81787109375,105.84652709960899
2018-12-11,19.979999542236303,47.6264991760254,87.55492401123051,65.27493286132811,878.3400268554691,472.350006103516,43.83000183105471,77.66380310058591,164.261428833008,106.6171875
2018-12-12,20.479999542236303,47.9849662780762,89.9492034912109,65.4828720092773,889.3400268554691,471.309997558594,44.3899993896484,78.2231750488281,162.29983520507798,107.723770141602
2018-12-13,19.8600006103516,48.323516845703104,88.54840087890621,66.2552490234375,883.47998046875,472.73001098632795,44.1100006103516,78.2133560180664,164.41915893554702,108.692031860352
2018-12-14,19.8999996185303,47.805728912353494,88.2404251098633,64.7005996704102,871.239990234375,457.829986572266,43.220001220703104,77.92877197265621,164.222015380859,106.577667236328
2018-12-17,18.8299999237061,46.4515190124512,86.6111297607422,63.8391265869141,854.1799926757809,443.5,42.310001373291,75.8188781738281,158.642807006836,103.910011291504
2018-12-18,19.5,46.580959320068395,88.6477584838867,64.2847213745117,857.239990234375,443.799987792969,43.0699996948242,75.65089416503909,159.993240356445,103.109718322754
2018-12-19,18.159999847412102,45.674831390380895,84.6639175415039,63.433132171630895,835.869995117188,427.049987792969,42.0900001525879,75.48291015625,160.219970703125,106.044136047363
2018-12-20,17.9400005340576,43.95219421386721,82.9352722167969,61.54182434082029,826.219970703125,400.76998901367205,41.560001373291,74.93943786621091,159.234237670898,105.154922485352
2018-12-21,16.9300003051758,43.4344062805176,80.9781265258789,60.78926086425779,826.0399780273441,394.420013427734,40.689998626709,74.73193359375,155.744766235352,104.641151428223
2018-12-24,16.6499996185303,42.1698112487793,78.7527389526367,59.9673843383789,822.8200073242191,385.839996337891,40.310001373291,71.2932586669922,151.38786315918,102.13158416748001
2018-12-26,17.8999996185303,43.304962158203104,84.6639175415039,62.462730407714794,839.0599975585941,405.72000122070295,42.5900001525879,74.4947814941406,156.135452270508,104.364501953125
2018-12-27,17.4899997711182,44.2608757019043,83.7499237060547,62.5815505981445,843.0399780273441,414.549987792969,43.4099998474121,75.6311340332031,157.195983886719,104.85851287841801
2018-12-28,17.8199996948242,44.6093864440918,83.78965759277341,62.769691467285206,839.010009765625,424.190002441406,43.3400001525879,75.70030212402341,157.42395019531202,105.026473999023
2018-12-31,18.4599990844727,45.784366607665994,84.61424255371091,63.769805908203104,838.3400268554691,431.79000854492205,43.4799995422363,76.5006790161133,156.789611816406,105.89593505859399
2019-01-02,18.8299999237061,44.4799385070801,86.2832794189453,63.6905937194824,838.47998046875,443.359985351562,43.2299995422363,74.72206115722659,155.352447509766,104.176788330078
2019-01-03,17.0499992370605,44.071685791015604,83.0346221923828,60.9278907775879,845.5800170898441,439.450012207031,41.529998779296896,73.51654052734379,156.284103393555,104.96719360351601
2019-01-04,19.0,45.396026611328104,86.87936401367192,62.947933197021506,835.630004882812,455.0,43.2599983215332,74.9888458251953,156.908538818359,104.809112548828
2019-01-07,20.5699996948242,46.2424087524414,89.1742935180664,62.947933197021506,822.3200073242191,485.149993896484,43.41999816894529,74.6528854370117,157.879867553711,104.14714050293001
2019-01-08,20.75,46.710411071777294,87.47545623779301,62.997440338134794,811.369995117188,497.369995117188,43.66999816894529,74.5837173461914,159.663925170898,105.194442749023
2019-01-09,20.1900005340576,46.889644622802706,88.2602920532227,63.2548980712891,820.359985351562,498.48001098632795,43.8499984741211,75.3346862792969,158.266403198242,104.423789978027
2019-01-10,19.7399997711182,47.447265625,89.7803192138672,63.5618667602539,827.3400268554691,509.619995117188,44.3199996948242,76.3821029663086,160.427108764648,105.520492553711
2019-01-11,20.270000457763697,47.9152641296387,90.32672119140621,63.1063652038574,822.880004882812,506.950012207031,44.4500007629395,76.1350784301758,159.97119140625,105.313003540039
2019-01-14,20.229999542236303,48.2637710571289,89.9690704345703,62.7498893737793,826.97998046875,501.989990234375,44.380001068115206,76.6785354614258,159.97119140625,104.759712219238
2019-01-15,20.3799991607666,49.090240478515604,90.6148300170898,63.4529418945312,829.5800170898441,514.489990234375,45.2700004577637,76.7180633544922,161.606582641602,106.439346313477
2019-01-16,19.729999542236303,48.2338981628418,89.8995208740234,63.1459732055664,832.9600219726559,514.820007324219,45.369998931884794,77.01451110839841,162.33010864257798,105.421684265137
2019-01-17,20.25,49.289390563964794,91.6381072998047,63.6509819030762,842.3099975585941,517.659973144531,45.7400016784668,77.2516555786133,162.9248046875,106.48874664306601
2019-01-18,20.770000457763697,50.0461540222168,92.9097518920898,64.06687164306639,844.3200073242191,513.239990234375,46.619998931884794,79.39588928222659,163.21223449707,106.844436645508
2019-01-22,19.7600002288818,50.5042037963867,89.8597793579102,64.7501220703125,829.2000122070309,520.080017089844,45.779998779296896,78.5559768676758,163.22213745117202,107.01239013671899
2019-01-23,19.7999992370605,50.5639419555664,88.96566772460942,65.7799453735352,834.5499877929691,521.3699951171881,45.4799995422363,78.7140808105469,164.322311401367,107.259399414062
2019-01-24,20.8500003814697,50.6436042785645,105.36792755126999,64.1064834594727,814.7899780273441,533.3900146484381,45.939998626709006,78.1804962158203,164.18356323242202,104.107620239258
2019-01-25,21.9300003051758,51.529815673828104,109.64981079101601,66.433479309082,814.640014648438,543.3699951171881,46.5900001525879,78.4077606201172,165.927978515625,103.050437927246
2019-01-28,20.1800003051758,50.573902130127,108.64639282226601,66.2453460693359,819.010009765625,532.0,46.459999084472706,78.0520401000977,166.562316894531,103.692642211914
2019-01-29,19.25,51.101646423339794,108.676200866699,66.3839797973633,830.6599731445309,530.059997558594,46.2999992370605,78.4472885131836,167.940002441406,103.75193023681601
2019-01-30,23.0900001525879,50.962242126464794,112.14342498779301,67.4831161499023,843.1699829101559,532.97998046875,47.4799995422363,79.23779296875,168.960891723633,104.315101623535
2019-01-31,24.4099998474121,52.0575637817383,111.20956420898399,67.4732131958008,847.3400268554691,529.6099853515619,48.029998779296896,80.1567459106445,171.309906005859,104.82886505126999
2019-02-01,24.510000228881804,51.808624267578104,111.289031982422,67.44350433349611,849.9099731445309,527.200012207031,48.6800003051758,80.5915145874023,168.921249389648,103.524688720703
2019-02-04,24.1299991607666,51.75883483886721,109.480911254883,66.9186935424805,869.4400024414059,527.919982910156,49.689998626709006,81.4907150268555,169.426742553711,104.463310241699
2019-02-05,23.309999465942397,52.7745018005371,110.61719512939501,68.6614608764648,869.4199829101559,526.6500244140619,50.08000183105471,81.5994110107422,170.90353393554702,104.82886505126999
2019-02-06,23.260000228881804,52.983604431152294,113.896430969238,68.5320663452148,868.0800170898441,526.059997558594,50.4799995422363,80.87806701660159,168.762680053711,104.868392944336
2019-02-07,22.6700000762939,53.033390045165994,112.361473083496,68.8207244873047,878.77001953125,585.780029296875,50.58000183105471,83.2989807128906,170.487258911133,105.678565979004
2019-02-08,23.0499992370605,53.6706733703613,113.31833648681601,69.4279098510742,874.0800170898441,582.77001953125,50.9099998474121,83.0223083496094,170.90353393554702,107.121078491211
2019-02-11,22.9599990844727,53.620880126953104,114.524375915527,69.6668014526367,887.9099731445309,603.3599853515619,50.8400001525879,83.06182861328121,171.458602905273,107.328559875488
2019-02-12,22.8199996948242,54.6664161682129,117.813583374023,69.4279098510742,890.900024414062,593.659973144531,52.130001068115206,83.713996887207,171.062118530273,108.3857421875
2019-02-13,22.850000381469698,54.9651374816895,117.00623321533199,70.1844024658203,891.359985351562,599.6199951171881,51.3600006103516,83.4966125488281,172.162307739258,107.832450866699
2019-02-14,23.1299991607666,54.7162055969238,117.135810852051,70.51287841796879,904.9600219726559,604.429992675781,51.6599998474121,82.99266052246091,174.233795166016,106.90371704101601
2019-02-15,23.6800003051758,53.8996925354004,118.919960021973,70.3834762573242,919.75,605.8900146484381,52.58000183105471,84.464973449707,176.24583435058602,108.039939880371
2019-02-19,23.9500007629395,53.8299903869629,118.57110595703101,69.87583160400389,916.6799926757809,599.460021972656,52.6399993896484,84.5934219360352,176.027770996094,108.375869750977
2019-02-20,23.9500007629395,54.168540954589794,119.71734619140601,70.0649566650391,921.140014648438,597.739990234375,55.0699996948242,84.9293899536133,175.125839233398,109.35400390625
2019-02-21,23.9200000762939,54.2482032775879,118.87012481689501,70.37351989746091,906.3300170898441,601.190002441406,55.4000015258789,84.5242614746094,174.947418212891,110.589179992676
2019-02-22,24.3600006103516,55.0248794555664,122.34871673584,70.9707565307617,911.6599731445309,600.219970703125,56.5699996948242,85.0973739624023,175.066375732422,109.61456298828101
2019-02-25,24.7099990844727,54.6465034484863,123.63449859619101,70.72190856933591,889.599975585938,596.659973144531,57.2700004577637,84.840461730957,172.687591552734,108.868682861328
2019-02-26,24.2099990844727,54.4373931884766,122.378616333008,70.8114929199219,935.0,599.5,57.3600006103516,84.5934219360352,172.47947692871102,109.13719940185499
2019-02-27,23.4799995422363,55.2638626098633,122.867012023926,69.8260650634766,911.9299926757809,599.280029296875,57.4500007629395,84.9689178466797,171.666732788086,108.978080749512
2019-02-28,23.530000686645497,54.645381927490206,124.890380859375,69.9355621337891,938.969970703125,607.530029296875,57.25,85.7890625,174.590606689453,110.072036743164
2019-03-01,23.6800003051758,55.0743255615234,126.22599792480499,70.5228271484375,929.3200073242191,611.6300048828119,58.1399993896484,85.95703887939449,176.344940185547,111.613525390625
